Series_reference,period,value,Status,Units,Magnitude,seasonality,SNA_Account,Transaction,Transaction_Label,Asset_type,Asset_type_label,Sector,Sector_name,Subject,year,month
SNEQ.SG07SLE00000AFL0500S600,2020.09,139893,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,AFL05,Equity and investment fund shares,6,Rest of world,National Accounts - SNA 2008 - SNE,2020,9
SNEQ.SG07SLE00000AFL0500S600,2020.12,152902,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,AFL05,Equity and investment fund shares,6,Rest of world,National Accounts - SNA 2008 - SNE,2020,12
SNEQ.SG07SLE00000AFL0500S600,2021.03,168279,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,AFL05,Equity and investment fund shares,6,Rest of world,National Accounts - SNA 2008 - SNE,2021,3
SNEQ.SG07SLE00000AFL0500S600,2021.06,178548,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,AFL05,Equity and investment fund shares,6,Rest of world,National Accounts - SNA 2008 - SNE,2021,6
SNEQ.SG07SLE00000AFL0500S600,2021.09,183873,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,AFL05,Equity and investment fund shares,6,Rest of world,National Accounts - SNA 2008 - SNE,2021,9
SNEQ.SG07SLE00000AFL0500S600,2021.12,198218,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,AFL05,Equity and investment fund shares,6,Rest of world,National Accounts - SNA 2008 - SNE,2021,12
SNEQ.SG07SLE00000AFL0500S600,2022.03,188154,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,AFL05,Equity and investment fund shares,6,Rest of world,National Accounts - SNA 2008 - SNE,2022,3
SNEQ.SG07SLE00000AFL0500S600,2022.06,176813,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,AFL05,Equity and investment fund shares,6,Rest of world,National Accounts - SNA 2008 - SNE,2022,6
SNEQ.SG07SLE00000AFL0500S600,2022.09,176912,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,AFL05,Equity and investment fund shares,6,Rest of world,National Accounts - SNA 2008 - SNE,2022,9
SNEQ.SG07SLE00000AFL0500S600,2022.12,171928,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,AFL05,Equity and investment fund shares,6,Rest of world,National Accounts - SNA 2008 - SNE,2022,12
SNEQ.SG07SLE00000AFL0500S600,2023.03,182179,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,AFL05,Equity and investment fund shares,6,Rest of world,National Accounts - SNA 2008 - SNE,2023,3
SNEQ.SG07SLE00000AFL0500S600,2023.06,188339,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,AFL05,Equity and investment fund shares,6,Rest of world,National Accounts - SNA 2008 - SNE,2023,6
SNEQ.SG07SLE00000AFL0500S600,2023.09,181683,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,AFL05,Equity and investment fund shares,6,Rest of world,National Accounts - SNA 2008 - SNE,2023,9
SNEQ.SG07SLE00000AFL0500S600,2023.12,186327,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,AFL05,Equity and investment fund shares,6,Rest of world,National Accounts - SNA 2008 - SNE,2023,12
SNEQ.SG07SLE00000AFL0500S600,2024.03,206533,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,AFL05,Equity and investment fund shares,6,Rest of world,National Accounts - SNA 2008 - SNE,2024,3
SNEQ.SG07SLE00000AFL0500S600,2024.06,204183,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,AFL05,Equity and investment fund shares,6,Rest of world,National Accounts - SNA 2008 - SNE,2024,6
SNEQ.SG07SLE00000AFL0500S600,2024.09,212966,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,AFL05,Equity and investment fund shares,6,Rest of world,National Accounts - SNA 2008 - SNE,2024,9
SNEQ.SG07SLE00000AFL0500S600,2024.12,229508,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,AFL05,Equity and investment fund shares,6,Rest of world,National Accounts - SNA 2008 - SNE,2024,12
SNEQ.SG07SLE00000AFL0500S600,2025.03,223015,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,AFL05,Equity and investment fund shares,6,Rest of world,National Accounts - SNA 2008 - SNE,2025,3
SNEQ.SG07SLE00000AFL0500S600,2025.06,228973,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,AFL05,Equity and investment fund shares,6,Rest of world,National Accounts - SNA 2008 - SNE,2025,6
SNEQ.SG07SLE00000AFL0600S600,2016.06,3861,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,AFL06,"Insurance, pension and standardised guarantee schemes",6,Rest of world,National Accounts - SNA 2008 - SNE,2016,6
SNEQ.SG07SLE00000AFL0600S600,2016.09,3710,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,AFL06,"Insurance, pension and standardised guarantee schemes",6,Rest of world,National Accounts - SNA 2008 - SNE,2016,9
SNEQ.SG07SLE00000AFL0600S600,2016.12,5456,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,AFL06,"Insurance, pension and standardised guarantee schemes",6,Rest of world,National Accounts - SNA 2008 - SNE,2016,12
SNEQ.SG07SLE00000AFL0600S600,2017.03,5159,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,AFL06,"Insurance, pension and standardised guarantee schemes",6,Rest of world,National Accounts - SNA 2008 - SNE,2017,3
SNEQ.SG07SLE00000AFL0600S600,2017.06,4839,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,AFL06,"Insurance, pension and standardised guarantee schemes",6,Rest of world,National Accounts - SNA 2008 - SNE,2017,6
SNEQ.SG07SLE00000AFL0600S600,2017.09,4592,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,AFL06,"Insurance, pension and standardised guarantee schemes",6,Rest of world,National Accounts - SNA 2008 - SNE,2017,9
SNEQ.SG07SLE00000AFL0600S600,2017.12,4189,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,AFL06,"Insurance, pension and standardised guarantee schemes",6,Rest of world,National Accounts - SNA 2008 - SNE,2017,12
SNEQ.SG07SLE00000AFL0600S600,2018.03,4083,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,AFL06,"Insurance, pension and standardised guarantee schemes",6,Rest of world,National Accounts - SNA 2008 - SNE,2018,3
SNEQ.SG07SLE00000AFL0600S600,2018.06,3790,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,AFL06,"Insurance, pension and standardised guarantee schemes",6,Rest of world,National Accounts - SNA 2008 - SNE,2018,6
SNEQ.SG07SLE00000AFL0600S600,2018.09,3593,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,AFL06,"Insurance, pension and standardised guarantee schemes",6,Rest of world,National Accounts - SNA 2008 - SNE,2018,9
SNEQ.SG07SLE00000AFL0600S600,2018.12,2998,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,AFL06,"Insurance, pension and standardised guarantee schemes",6,Rest of world,National Accounts - SNA 2008 - SNE,2018,12
SNEQ.SG07SLE00000AFL0600S600,2019.03,3564,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,AFL06,"Insurance, pension and standardised guarantee schemes",6,Rest of world,National Accounts - SNA 2008 - SNE,2019,3
SNEQ.SG07SLE00000AFL0600S600,2019.06,3155,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,AFL06,"Insurance, pension and standardised guarantee schemes",6,Rest of world,National Accounts - SNA 2008 - SNE,2019,6
SNEQ.SG07SLE00000AFL0600S600,2019.09,2866,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,AFL06,"Insurance, pension and standardised guarantee schemes",6,Rest of world,National Accounts - SNA 2008 - SNE,2019,9
SNEQ.SG07SLE00000AFL0600S600,2019.12,2584,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,AFL06,"Insurance, pension and standardised guarantee schemes",6,Rest of world,National Accounts - SNA 2008 - SNE,2019,12
SNEQ.SG07SLE00000AFL0600S600,2020.03,2429,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,AFL06,"Insurance, pension and standardised guarantee schemes",6,Rest of world,National Accounts - SNA 2008 - SNE,2020,3
SNEQ.SG07SLE00000AFL0600S600,2020.06,2226,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,AFL06,"Insurance, pension and standardised guarantee schemes",6,Rest of world,National Accounts - SNA 2008 - SNE,2020,6
SNEQ.SG07SLE00000AFL0600S600,2020.09,2171,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,AFL06,"Insurance, pension and standardised guarantee schemes",6,Rest of world,National Accounts - SNA 2008 - SNE,2020,9
SNEQ.SG07SLE00000AFL0600S600,2020.12,1850,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,AFL06,"Insurance, pension and standardised guarantee schemes",6,Rest of world,National Accounts - SNA 2008 - SNE,2020,12
SNEQ.SG07SLE00000AFL0600S600,2021.03,2685,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,AFL06,"Insurance, pension and standardised guarantee schemes",6,Rest of world,National Accounts - SNA 2008 - SNE,2021,3
SNEQ.SG07SLE00000AFL0600S600,2021.06,2930,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,AFL06,"Insurance, pension and standardised guarantee schemes",6,Rest of world,National Accounts - SNA 2008 - SNE,2021,6
SNEQ.SG07SLE00000AFL0600S600,2021.09,2908,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,AFL06,"Insurance, pension and standardised guarantee schemes",6,Rest of world,National Accounts - SNA 2008 - SNE,2021,9
SNEQ.SG07SLE00000AFL0600S600,2021.12,2773,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,AFL06,"Insurance, pension and standardised guarantee schemes",6,Rest of world,National Accounts - SNA 2008 - SNE,2021,12
SNEQ.SG07SLE00000AFL0600S600,2022.03,2818,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,AFL06,"Insurance, pension and standardised guarantee schemes",6,Rest of world,National Accounts - SNA 2008 - SNE,2022,3
SNEQ.SG07SLE00000AFL0600S600,2022.06,2669,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,AFL06,"Insurance, pension and standardised guarantee schemes",6,Rest of world,National Accounts - SNA 2008 - SNE,2022,6
SNEQ.SG07SLE00000AFL0600S600,2022.09,2645,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,AFL06,"Insurance, pension and standardised guarantee schemes",6,Rest of world,National Accounts - SNA 2008 - SNE,2022,9
SNEQ.SG07SLE00000AFL0600S600,2022.12,2874,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,AFL06,"Insurance, pension and standardised guarantee schemes",6,Rest of world,National Accounts - SNA 2008 - SNE,2022,12
SNEQ.SG07SLE00000AFL0600S600,2023.03,7100,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,AFL06,"Insurance, pension and standardised guarantee schemes",6,Rest of world,National Accounts - SNA 2008 - SNE,2023,3
SNEQ.SG07SLE00000AFL0600S600,2023.06,5839,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,AFL06,"Insurance, pension and standardised guarantee schemes",6,Rest of world,National Accounts - SNA 2008 - SNE,2023,6
SNEQ.SG07SLE00000AFL0600S600,2023.09,4881,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,AFL06,"Insurance, pension and standardised guarantee schemes",6,Rest of world,National Accounts - SNA 2008 - SNE,2023,9
SNEQ.SG07SLE00000AFL0600S600,2023.12,4153,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,AFL06,"Insurance, pension and standardised guarantee schemes",6,Rest of world,National Accounts - SNA 2008 - SNE,2023,12
SNEQ.SG07SLE00000AFL0600S600,2024.03,3810,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,AFL06,"Insurance, pension and standardised guarantee schemes",6,Rest of world,National Accounts - SNA 2008 - SNE,2024,3
SNEQ.SG07SLE00000AFL0600S600,2024.06,3218,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,AFL06,"Insurance, pension and standardised guarantee schemes",6,Rest of world,National Accounts - SNA 2008 - SNE,2024,6
SNEQ.SG07SLE00000AFL0600S600,2024.09,3085,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,AFL06,"Insurance, pension and standardised guarantee schemes",6,Rest of world,National Accounts - SNA 2008 - SNE,2024,9
SNEQ.SG07SLE00000AFL0600S600,2024.12,2966,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,AFL06,"Insurance, pension and standardised guarantee schemes",6,Rest of world,National Accounts - SNA 2008 - SNE,2024,12
SNEQ.SG07SLE00000AFL0600S600,2025.03,2911,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,AFL06,"Insurance, pension and standardised guarantee schemes",6,Rest of world,National Accounts - SNA 2008 - SNE,2025,3
SNEQ.SG07SLE00000AFL0600S600,2025.06,2918,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,AFL06,"Insurance, pension and standardised guarantee schemes",6,Rest of world,National Accounts - SNA 2008 - SNE,2025,6
SNEQ.SG07SLE00000AFL0700S600,2016.06,35404,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,AFL07,Financial derivatives and employee stock options,6,Rest of world,National Accounts - SNA 2008 - SNE,2016,6
SNEQ.SG07SLE00000AFL0700S600,2016.09,34595,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,AFL07,Financial derivatives and employee stock options,6,Rest of world,National Accounts - SNA 2008 - SNE,2016,9
SNEQ.SG07SLE00000AFL0700S600,2016.12,26388,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,AFL07,Financial derivatives and employee stock options,6,Rest of world,National Accounts - SNA 2008 - SNE,2016,12
SNEQ.SG07SLE00000AFL0700S600,2017.03,24255,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,AFL07,Financial derivatives and employee stock options,6,Rest of world,National Accounts - SNA 2008 - SNE,2017,3
SNEQ.SG07SLE00000AFL0700S600,2017.06,27148,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,AFL07,Financial derivatives and employee stock options,6,Rest of world,National Accounts - SNA 2008 - SNE,2017,6
SNEQ.SG07SLE00000AFL0700S600,2017.09,18110,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,AFL07,Financial derivatives and employee stock options,6,Rest of world,National Accounts - SNA 2008 - SNE,2017,9
SNEQ.SG07SLE00000AFL0700S600,2017.12,18054,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,AFL07,Financial derivatives and employee stock options,6,Rest of world,National Accounts - SNA 2008 - SNE,2017,12
SNEQ.SG07SLE00000AFL0700S600,2018.03,16704,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,AFL07,Financial derivatives and employee stock options,6,Rest of world,National Accounts - SNA 2008 - SNE,2018,3
SNEQ.SG07SLE00000AFL0700S600,2018.06,20378,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,AFL07,Financial derivatives and employee stock options,6,Rest of world,National Accounts - SNA 2008 - SNE,2018,6
SNEQ.SG07SLE00000AFL0700S600,2018.09,16352,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,AFL07,Financial derivatives and employee stock options,6,Rest of world,National Accounts - SNA 2008 - SNE,2018,9
SNEQ.SG07SLE00000AFL0700S600,2018.12,16651,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,AFL07,Financial derivatives and employee stock options,6,Rest of world,National Accounts - SNA 2008 - SNE,2018,12
SNEQ.SG07SLE00000AFL0700S600,2019.03,18175,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,AFL07,Financial derivatives and employee stock options,6,Rest of world,National Accounts - SNA 2008 - SNE,2019,3
SNEQ.SG07SLE00000AFL0700S600,2019.06,19104,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,AFL07,Financial derivatives and employee stock options,6,Rest of world,National Accounts - SNA 2008 - SNE,2019,6
SNEQ.SG07SLE00000AFL0700S600,2019.09,22860,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,AFL07,Financial derivatives and employee stock options,6,Rest of world,National Accounts - SNA 2008 - SNE,2019,9
SNEQ.SG07SLE00000AFL0700S600,2019.12,20618,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,AFL07,Financial derivatives and employee stock options,6,Rest of world,National Accounts - SNA 2008 - SNE,2019,12
SNEQ.SG07SLE00000AFL0700S600,2020.03,30267,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,AFL07,Financial derivatives and employee stock options,6,Rest of world,National Accounts - SNA 2008 - SNE,2020,3
SNEQ.SG07SLE00000AFL0700S600,2020.06,22441,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,AFL07,Financial derivatives and employee stock options,6,Rest of world,National Accounts - SNA 2008 - SNE,2020,6
SNEQ.SG07SLE00000AFL0700S600,2020.09,20725,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,AFL07,Financial derivatives and employee stock options,6,Rest of world,National Accounts - SNA 2008 - SNE,2020,9
SNEQ.SG07SLE00000AFL0700S600,2020.12,29388,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,AFL07,Financial derivatives and employee stock options,6,Rest of world,National Accounts - SNA 2008 - SNE,2020,12
SNEQ.SG07SLE00000AFL0700S600,2021.03,24296,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,AFL07,Financial derivatives and employee stock options,6,Rest of world,National Accounts - SNA 2008 - SNE,2021,3
SNEQ.SG07SLE00000AFL0700S600,2021.06,21549,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,AFL07,Financial derivatives and employee stock options,6,Rest of world,National Accounts - SNA 2008 - SNE,2021,6
SNEQ.SG07SLE00000AFL0700S600,2021.09,17395,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,AFL07,Financial derivatives and employee stock options,6,Rest of world,National Accounts - SNA 2008 - SNE,2021,9
SNEQ.SG07SLE00000AFL0700S600,2021.12,17070,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,AFL07,Financial derivatives and employee stock options,6,Rest of world,National Accounts - SNA 2008 - SNE,2021,12
SNEQ.SG07SLE00000AFL0700S600,2022.03,21292,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,AFL07,Financial derivatives and employee stock options,6,Rest of world,National Accounts - SNA 2008 - SNE,2022,3
SNEQ.SG07SLE00000AFL0700S600,2022.06,26538,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,AFL07,Financial derivatives and employee stock options,6,Rest of world,National Accounts - SNA 2008 - SNE,2022,6
SNEQ.SG07SLE00000AFL0700S600,2022.09,36831,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,AFL07,Financial derivatives and employee stock options,6,Rest of world,National Accounts - SNA 2008 - SNE,2022,9
SNEQ.SG07SLE00000AFL0700S600,2022.12,26410,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,AFL07,Financial derivatives and employee stock options,6,Rest of world,National Accounts - SNA 2008 - SNE,2022,12
SNEQ.SG07SLE00000AFL0700S600,2023.03,19990,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,AFL07,Financial derivatives and employee stock options,6,Rest of world,National Accounts - SNA 2008 - SNE,2023,3
SNEQ.SG07SLE00000AFL0700S600,2023.06,22113,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,AFL07,Financial derivatives and employee stock options,6,Rest of world,National Accounts - SNA 2008 - SNE,2023,6
SNEQ.SG07SLE00000AFL0700S600,2023.09,22625,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,AFL07,Financial derivatives and employee stock options,6,Rest of world,National Accounts - SNA 2008 - SNE,2023,9
SNEQ.SG07SLE00000AFL0700S600,2023.12,23634,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,AFL07,Financial derivatives and employee stock options,6,Rest of world,National Accounts - SNA 2008 - SNE,2023,12
SNEQ.SG07SLE00000AFL0700S600,2024.03,18371,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,AFL07,Financial derivatives and employee stock options,6,Rest of world,National Accounts - SNA 2008 - SNE,2024,3
SNEQ.SG07SLE00000AFL0700S600,2024.06,15866,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,AFL07,Financial derivatives and employee stock options,6,Rest of world,National Accounts - SNA 2008 - SNE,2024,6
SNEQ.SG07SLE00000AFL0700S600,2024.09,23492,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,AFL07,Financial derivatives and employee stock options,6,Rest of world,National Accounts - SNA 2008 - SNE,2024,9
SNEQ.SG07SLE00000AFL0700S600,2024.12,27145,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,AFL07,Financial derivatives and employee stock options,6,Rest of world,National Accounts - SNA 2008 - SNE,2024,12
SNEQ.SG07SLE00000AFL0700S600,2025.03,16789,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,AFL07,Financial derivatives and employee stock options,6,Rest of world,National Accounts - SNA 2008 - SNE,2025,3
SNEQ.SG07SLE00000AFL0700S600,2025.06,21193,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,AFL07,Financial derivatives and employee stock options,6,Rest of world,National Accounts - SNA 2008 - SNE,2025,6
SNEQ.SG07SLE00000AFL0800S600,2016.06,11579,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,AFL08,Other accounts payable,6,Rest of world,National Accounts - SNA 2008 - SNE,2016,6
SNEQ.SG07SLE00000AFL0800S600,2016.09,10321,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,AFL08,Other accounts payable,6,Rest of world,National Accounts - SNA 2008 - SNE,2016,9
SNEQ.SG07SLE00000AFL0800S600,2016.12,10846,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,AFL08,Other accounts payable,6,Rest of world,National Accounts - SNA 2008 - SNE,2016,12
SNEQ.SG07SLE00000AFL0800S600,2017.03,11239,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,AFL08,Other accounts payable,6,Rest of world,National Accounts - SNA 2008 - SNE,2017,3
SNEQ.SG07SLE00000AFL0800S600,2017.06,12514,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,AFL08,Other accounts payable,6,Rest of world,National Accounts - SNA 2008 - SNE,2017,6
SNEQ.SG07SLE00000AFL0800S600,2017.09,11034,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,AFL08,Other accounts payable,6,Rest of world,National Accounts - SNA 2008 - SNE,2017,9
SNEQ.SG07SLE00000AFL0800S600,2017.12,12201,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,AFL08,Other accounts payable,6,Rest of world,National Accounts - SNA 2008 - SNE,2017,12
SNEQ.SG07SLE00000AFL0800S600,2018.03,12166,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,AFL08,Other accounts payable,6,Rest of world,National Accounts - SNA 2008 - SNE,2018,3
SNEQ.SG07SLE00000AFL0800S600,2018.06,12927,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,AFL08,Other accounts payable,6,Rest of world,National Accounts - SNA 2008 - SNE,2018,6
SNEQ.SG07SLE00000AFL0800S600,2018.09,11508,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,AFL08,Other accounts payable,6,Rest of world,National Accounts - SNA 2008 - SNE,2018,9
SNEQ.SG07SLE00000AFL0800S600,2018.12,13797,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,AFL08,Other accounts payable,6,Rest of world,National Accounts - SNA 2008 - SNE,2018,12
SNEQ.SG07SLE00000AFL0800S600,2019.03,12656,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,AFL08,Other accounts payable,6,Rest of world,National Accounts - SNA 2008 - SNE,2019,3
SNEQ.SG07SLE00000AFL0800S600,2019.06,12171,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,AFL08,Other accounts payable,6,Rest of world,National Accounts - SNA 2008 - SNE,2019,6
SNEQ.SG07SLE00000AFL0800S600,2019.09,11391,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,AFL08,Other accounts payable,6,Rest of world,National Accounts - SNA 2008 - SNE,2019,9
SNEQ.SG07SLE00000AFL0800S600,2019.12,12724,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,AFL08,Other accounts payable,6,Rest of world,National Accounts - SNA 2008 - SNE,2019,12
SNEQ.SG07SLE00000AFL0800S600,2020.03,15466,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,AFL08,Other accounts payable,6,Rest of world,National Accounts - SNA 2008 - SNE,2020,3
SNEQ.SG07SLE00000AFL0800S600,2020.06,14578,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,AFL08,Other accounts payable,6,Rest of world,National Accounts - SNA 2008 - SNE,2020,6
SNEQ.SG07SLE00000AFL0800S600,2020.09,11616,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,AFL08,Other accounts payable,6,Rest of world,National Accounts - SNA 2008 - SNE,2020,9
SNEQ.SG07SLE00000AFL0800S600,2020.12,13447,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,AFL08,Other accounts payable,6,Rest of world,National Accounts - SNA 2008 - SNE,2020,12
SNEQ.SG07SLE00000AFL0800S600,2021.03,13829,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,AFL08,Other accounts payable,6,Rest of world,National Accounts - SNA 2008 - SNE,2021,3
SNEQ.SG07SLE00000AFL0800S600,2021.06,14085,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,AFL08,Other accounts payable,6,Rest of world,National Accounts - SNA 2008 - SNE,2021,6
SNEQ.SG07SLE00000AFL0800S600,2021.09,13442,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,AFL08,Other accounts payable,6,Rest of world,National Accounts - SNA 2008 - SNE,2021,9
SNEQ.SG07SLE00000AFL0800S600,2021.12,14325,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,AFL08,Other accounts payable,6,Rest of world,National Accounts - SNA 2008 - SNE,2021,12
SNEQ.SG07SLE00000AFL0800S600,2022.03,14726,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,AFL08,Other accounts payable,6,Rest of world,National Accounts - SNA 2008 - SNE,2022,3
SNEQ.SG07SLE00000AFL0800S600,2022.06,18135,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,AFL08,Other accounts payable,6,Rest of world,National Accounts - SNA 2008 - SNE,2022,6
SNEQ.SG07SLE00000AFL0800S600,2022.09,16828,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,AFL08,Other accounts payable,6,Rest of world,National Accounts - SNA 2008 - SNE,2022,9
SNEQ.SG07SLE00000AFL0800S600,2022.12,15883,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,AFL08,Other accounts payable,6,Rest of world,National Accounts - SNA 2008 - SNE,2022,12
SNEQ.SG07SLE00000AFL0800S600,2023.03,17627,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,AFL08,Other accounts payable,6,Rest of world,National Accounts - SNA 2008 - SNE,2023,3
SNEQ.SG07SLE00000AFL0800S600,2023.06,16871,Experimental,Dollars,6,S,Balance sheet,LE,Closing balance sheet,AFL08,Other accounts payable,6,Rest of world,National Accounts - SNA 2008 - SNE,2023,6
